"Monitoring Location ID","Activity Media Name","Activity Media Subdivision Name","Activity ID","Activity Start Date","Activity Start Time","Activity End Date","Activity End Time","Activity Latitude","Activity Longitude","Activity Source Map Scale","Activity Type","Activity Depth/Height Measure","Activity Depth/Height Unit","Activity Top Depth/Height Measure","Activity Top Depth/Height Unit","Activity Bottom Depth/Height Measure","Activity Bottom Depth/Height Unit","Activity Relative Depth Name","Activity Comment","Characteristic Name","Result Analytical Method ID","Result Analytical Method Context","Method Speciation","Result Value","Result Unit","Result Qualifier","Result Weight Basis","Statistical Base Code","Result Sample Fraction","Result Value Type","Result Comment","Sample Collection Method ID","Equipment ID","Result Detection Condition","Result Detection Limit Type 1","Result Detection Limit Value 1","Result Detection Limit Unit 1","Result Detection Limit Type 2","Result Detection Limit Value 2","Result Detection Limit Unit 2","Laboratory Accreditation Indicator","Laboratory Name","Laboratory Sample ID","Analysis Start Date","Analysis Start Time","Biological Intent","Subject Taxonomic Name","Thermal Preservative","Sample Container Type","Sample Container Color","Chemical Preservative"
"KR RM 23","Water","Surface Water","KR RM 23-2021-07-27-Mg",2021-07-27,10:43:00,"","",60.480338,"-151.03084699999999","","Field Msr/Obs",15,"cm","","","","","",NA,"Magnesium","200.8","USEPA","",936,"ug/L","=","Sampled",NA,"Filtered, field","Actual","","","Water Bottle",NA,"Limit of Quantitation",50,"ug/L","Method Detection Level",25,"ug/L","","SGS North America, Anchorage, Alaska","1214655036",2021-08-05,10:28:00,"","","Cold packs","Plastic Bottle","Opaque","HNO3"
"KR RM 23","Water","Surface Water","KR RM 23-2021-07-27-Mn",2021-07-27,10:43:00,"","",60.480338,"-151.03084699999999","","Field Msr/Obs",15,"cm","","","","","",NA,"Manganese","200.8","USEPA","",3.83,"ug/L","=","Sampled",NA,"Filtered, field","Actual","","","Water Bottle",NA,"Limit of Quantitation",1,"ug/L","Method Detection Level",0.5,"ug/L","","SGS North America, Anchorage, Alaska","1214655036",2021-08-05,10:28:00,"","","Cold packs","Plastic Bottle","Opaque","HNO3"
"KR RM 23","Water","Surface Water","KR RM 23-2021-07-27-Mo",2021-07-27,10:43:00,"","",60.480338,"-151.03084699999999","","Field Msr/Obs",15,"cm","","","","","",NA,"Molybdenum","200.8","USEPA","",NA,"ug/L","U","Sampled",NA,"Filtered, field","Actual","","","Water Bottle","Not Detected","Limit of Quantitation",2,"ug/L","Method Detection Level",1,"ug/L","","SGS North America, Anchorage, Alaska","1214655036",2021-08-05,10:28:00,"","","Cold packs","Plastic Bottle","Opaque","HNO3"
"KR RM 23","Water","Surface Water","KR RM 23-2021-07-27-Ni",2021-07-27,10:43:00,"","",60.480338,"-151.03084699999999","","Field Msr/Obs",15,"cm","","","","","",NA,"Nickel","200.8","USEPA","",NA,"ug/L","U","Sampled",NA,"Filtered, field","Actual","","","Water Bottle","Not Detected","Limit of Quantitation",2,"ug/L","Method Detection Level",1,"ug/L","","SGS North America, Anchorage, Alaska","1214655036",2021-08-05,10:28:00,"","","Cold packs","Plastic Bottle","Opaque","HNO3"
"KR RM 23","Water","Surface Water","KR RM 23-2021-07-27-P",2021-07-27,10:43:00,"","",60.480338,"-151.03084699999999","","Field Msr/Obs",15,"cm","","","","","",NA,"Phosphorus","200.8","USEPA","",NA,"ug/L","U","Sampled",NA,"Filtered, field","Actual","","","Water Bottle","Not Detected","Limit of Quantitation",200,"ug/L","Method Detection Level",100,"ug/L","","SGS North America, Anchorage, Alaska","1214655036",2021-08-05,10:28:00,"","","Cold packs","Plastic Bottle","Opaque","HNO3"
"KR RM 23","Water","Surface Water","KR RM 23-2021-07-27-K",2021-07-27,10:43:00,"","",60.480338,"-151.03084699999999","","Field Msr/Obs",15,"cm","","","","","",NA,"Potassium","200.8","USEPA","",810,"ug/L","=","Sampled",NA,"Filtered, field","Actual","","","Water Bottle",NA,"Limit of Quantitation",500,"ug/L","Method Detection Level",250,"ug/L","","SGS North America, Anchorage, Alaska","1214655036",2021-08-05,10:28:00,"","","Cold packs","Plastic Bottle","Opaque","HNO3"
"KR RM 23","Water","Surface Water","KR RM 23-2021-07-27-Se",2021-07-27,10:43:00,"","",60.480338,"-151.03084699999999","","Field Msr/Obs",15,"cm","","","","","",NA,"Selenium","200.8","USEPA","",NA,"ug/L","U","Sampled",NA,"Filtered, field","Actual","","","Water Bottle","Not Detected","Limit of Quantitation",5,"ug/L","Method Detection Level",2.5,"ug/L","","SGS North America, Anchorage, Alaska","1214655036",2021-08-05,10:28:00,"","","Cold packs","Plastic Bottle","Opaque","HNO3"
"KR RM 23","Water","Surface Water","KR RM 23-2021-07-27-Si",2021-07-27,10:43:00,"","",60.480338,"-151.03084699999999","","Field Msr/Obs",15,"cm","","","","","",NA,"Silicon","200.8","USEPA","",1490,"ug/L","=","Sampled",NA,"Filtered, field","Actual","","","Water Bottle",NA,"Limit of Quantitation",1000,"ug/L","Method Detection Level",500,"ug/L","","SGS North America, Anchorage, Alaska","1214655036",2021-08-05,10:28:00,"","","Cold packs","Plastic Bottle","Opaque","HNO3"
"KR RM 23","Water","Surface Water","KR RM 23-2021-07-27-Ag",2021-07-27,10:43:00,"","",60.480338,"-151.03084699999999","","Field Msr/Obs",15,"cm","","","","","",NA,"Silver","200.8","USEPA","",NA,"ug/L","U","Sampled",NA,"Filtered, field","Actual","","","Water Bottle","Not Detected","Limit of Quantitation",1,"ug/L","Method Detection Level",0.5,"ug/L","","SGS North America, Anchorage, Alaska","1214655036",2021-08-05,10:28:00,"","","Cold packs","Plastic Bottle","Opaque","HNO3"
"KR RM 23","Water","Surface Water","KR RM 23-2021-07-27-Na",2021-07-27,10:43:00,"","",60.480338,"-151.03084699999999","","Field Msr/Obs",15,"cm","","","","","",NA,"Sodium","200.8","USEPA","",1310,"ug/L","=","Sampled",NA,"Filtered, field","Actual","","","Water Bottle",NA,"Limit of Quantitation",500,"ug/L","Method Detection Level",250,"ug/L","","SGS North America, Anchorage, Alaska","1214655036",2021-08-05,10:28:00,"","","Cold packs","Plastic Bottle","Opaque","HNO3"
"KR RM 23","Water","Surface Water","KR RM 23-2021-07-27-Tl",2021-07-27,10:43:00,"","",60.480338,"-151.03084699999999","","Field Msr/Obs",15,"cm","","","","","",NA,"Thallium","200.8","USEPA","",NA,"ug/L","U","Sampled",NA,"Filtered, field","Actual","","","Water Bottle","Not Detected","Limit of Quantitation",1,"ug/L","Method Detection Level",0.5,"ug/L","","SGS North America, Anchorage, Alaska","1214655036",2021-08-05,10:28:00,"","","Cold packs","Plastic Bottle","Opaque","HNO3"
"KR RM 23","Water","Surface Water","KR RM 23-2021-07-27-Sn",2021-07-27,10:43:00,"","",60.480338,"-151.03084699999999","","Field Msr/Obs",15,"cm","","","","","",NA,"Tin","200.8","USEPA","",NA,"ug/L","U","Sampled",NA,"Filtered, field","Actual","","","Water Bottle","Not Detected","Limit of Quantitation",1,"ug/L","Method Detection Level",0.5,"ug/L","","SGS North America, Anchorage, Alaska","1214655036",2021-08-05,10:28:00,"","","Cold packs","Plastic Bottle","Opaque","HNO3"
"KR RM 23","Water","Surface Water","KR RM 23-2021-07-27-Ti",2021-07-27,10:43:00,"","",60.480338,"-151.03084699999999","","Field Msr/Obs",15,"cm","","","","","",NA,"Titanium","200.8","USEPA","",NA,"ug/L","U","Sampled",NA,"Filtered, field","Actual","","","Water Bottle","Not Detected","Limit of Quantitation",6.25,"ug/L","Method Detection Level",3.13,"ug/L","","SGS North America, Anchorage, Alaska","1214655036",2021-08-05,10:28:00,"","","Cold packs","Plastic Bottle","Opaque","HNO3"
"KR RM 23","Water","Surface Water","KR RM 23-2021-07-27-V",2021-07-27,10:43:00,"","",60.480338,"-151.03084699999999","","Field Msr/Obs",15,"cm","","","","","",NA,"Vanadium","200.8","USEPA","",NA,"ug/L","U","Sampled",NA,"Filtered, field","Actual","","","Water Bottle","Not Detected","Limit of Quantitation",20,"ug/L","Method Detection Level",10,"ug/L","","SGS North America, Anchorage, Alaska","1214655036",2021-08-05,10:28:00,"","","Cold packs","Plastic Bottle","Opaque","HNO3"
"KR RM 23","Water","Surface Water","KR RM 23-2021-07-27-Zn",2021-07-27,10:43:00,"","",60.480338,"-151.03084699999999","","Field Msr/Obs",15,"cm","","","","","",NA,"Zinc","200.8","USEPA","",10.4,"ug/L","=","Sampled",NA,"Filtered, field","Actual","","","Water Bottle",NA,"Limit of Quantitation",10,"ug/L","Method Detection Level",5,"ug/L","","SGS North America, Anchorage, Alaska","1214655036",2021-08-05,10:28:00,"","","Cold packs","Plastic Bottle","Opaque","HNO3"
"KR RM 30 FR","Water","Surface Water","KR RM 30 FR-2021-07-27-Total Nitrate/Nitrite-N",2021-07-27,09:30:00,"","",60.489963,"-150.86098200000001","","Field Msr/Obs",15,"cm","","","","","",NA,"Total Nitrate/Nitrite-N","4500-NO3(F)","APHA","",NA,"mg/L","U","Sampled",NA,"Total","Actual","","","Water Bottle","Not Detected","Limit of Quantitation",0.2,"mg/L","Method Detection Level",0.1,"mg/L","","SGS North America, Anchorage, Alaska","1214655013",2021-08-02,12:14:00,"","","Cold packs","Plastic Bottle","Opaque","H2SO4"
"KR RM 30 FR","Water","Surface Water","KR RM 30 FR-2021-07-27-Total P",2021-07-27,09:30:00,"","",60.489963,"-150.86098200000001","","Field Msr/Obs",15,"cm","","","","","",NA,"Total Phosphorus","4500-P-E","APHA","",NA,"mg/L","U","Sampled",NA,"Total","Actual","","","Water Bottle","Not Detected","Limit of Quantitation",0.04,"mg/L","Method Detection Level",0.02,"mg/L","","SGS North America, Anchorage, Alaska","1214655013",2021-08-02,17:26:00,"","","Cold packs","Plastic Bottle","Opaque","H2SO4"
"KR RM 30 FR","Water","Surface Water","KR RM 30 FR-2021-07-27-Al",2021-07-27,09:30:00,"","",60.489963,"-150.86098200000001","","Field Msr/Obs",15,"cm","","","","","",NA,"Aluminum","200.8","USEPA","",NA,"ug/L","U","Sampled",NA,"Filtered, field","Actual","","","Water Bottle","Not Detected","Limit of Quantitation",20,"ug/L","Method Detection Level",10,"ug/L","","SGS North America, Anchorage, Alaska","1214655037",2021-08-05,10:31:00,"","","Cold packs","Plastic Bottle","Opaque","HNO3"
"KR RM 30 FR","Water","Surface Water","KR RM 30 FR-2021-07-27-Sb",2021-07-27,09:30:00,"","",60.489963,"-150.86098200000001","","Field Msr/Obs",15,"cm","","","","","",NA,"Antimony","200.8","USEPA","",NA,"ug/L","U","Sampled",NA,"Filtered, field","Actual","","","Water Bottle","Not Detected","Limit of Quantitation",1,"ug/L","Method Detection Level",0.5,"ug/L","","SGS North America, Anchorage, Alaska","1214655037",2021-08-05,10:31:00,"","","Cold packs","Plastic Bottle","Opaque","HNO3"
"KR RM 30 FR","Water","Surface Water","KR RM 30 FR-2021-07-27-As",2021-07-27,09:30:00,"","",60.489963,"-150.86098200000001","","Field Msr/Obs",15,"cm","","","","","",NA,"Arsenic","200.8","USEPA","",NA,"ug/L","U","Sampled",NA,"Filtered, field","Actual","","","Water Bottle","Not Detected","Limit of Quantitation",5,"ug/L","Method Detection Level",2.5,"ug/L","","SGS North America, Anchorage, Alaska","1214655037",2021-08-05,10:31:00,"","","Cold packs","Plastic Bottle","Opaque","HNO3"
"KR RM 30 FR","Water","Surface Water","KR RM 30 FR-2021-07-27-Ba",2021-07-27,09:30:00,"","",60.489963,"-150.86098200000001","","Field Msr/Obs",15,"cm","","","","","",NA,"Barium","200.8","USEPA","",6.69,"ug/L","=","Sampled",NA,"Filtered, field","Actual","","","Water Bottle",NA,"Limit of Quantitation",3,"ug/L","Method Detection Level",1.5,"ug/L","","SGS North America, Anchorage, Alaska","1214655037",2021-08-05,10:31:00,"","","Cold packs","Plastic Bottle","Opaque","HNO3"
"KR RM 30 FR","Water","Surface Water","KR RM 30 FR-2021-07-27-Be",2021-07-27,09:30:00,"","",60.489963,"-150.86098200000001","","Field Msr/Obs",15,"cm","","","","","",NA,"Beryllium","200.8","USEPA","",NA,"ug/L","U","Sampled",NA,"Filtered, field","Actual","","","Water Bottle","Not Detected","Limit of Quantitation",0.4,"ug/L","Method Detection Level",0.2,"ug/L","","SGS North America, Anchorage, Alaska","1214655037",2021-08-05,10:31:00,"","","Cold packs","Plastic Bottle","Opaque","HNO3"
"KR RM 30 FR","Water","Surface Water","KR RM 30 FR-2021-07-27-Cd",2021-07-27,09:30:00,"","",60.489963,"-150.86098200000001","","Field Msr/Obs",15,"cm","","","","","",NA,"Cadmium","200.8","USEPA","",NA,"ug/L","U","Sampled",NA,"Filtered, field","Actual","","","Water Bottle","Not Detected","Limit of Quantitation",0.5,"ug/L","Method Detection Level",0.25,"ug/L","","SGS North America, Anchorage, Alaska","1214655037",2021-08-05,10:31:00,"","","Cold packs","Plastic Bottle","Opaque","HNO3"
"KR RM 30 FR","Water","Surface Water","KR RM 30 FR-2021-07-27-Ca",2021-07-27,09:30:00,"","",60.489963,"-150.86098200000001","","Field Msr/Obs",15,"cm","","","","","",NA,"Calcium","200.8","USEPA","",11800,"ug/L","=","Sampled",NA,"Filtered, field","Actual","","","Water Bottle",NA,"Limit of Quantitation",500,"ug/L","Method Detection Level",250,"ug/L","","SGS North America, Anchorage, Alaska","1214655037",2021-08-05,10:31:00,"","","Cold packs","Plastic Bottle","Opaque","HNO3"
"KR RM 30 FR","Water","Surface Water","KR RM 30 FR-2021-07-27-Cr",2021-07-27,09:30:00,"","",60.489963,"-150.86098200000001","","Field Msr/Obs",15,"cm","","","","","",NA,"Chromium","200.8","USEPA","",NA,"ug/L","U","Sampled",NA,"Filtered, field","Actual","","","Water Bottle","Not Detected","Limit of Quantitation",5,"ug/L","Method Detection Level",2.5,"ug/L","","SGS North America, Anchorage, Alaska","1214655037",2021-08-05,10:31:00,"","","Cold packs","Plastic Bottle","Opaque","HNO3"
"KR RM 30 FR","Water","Surface Water","KR RM 30 FR-2021-07-27-Co",2021-07-27,09:30:00,"","",60.489963,"-150.86098200000001","","Field Msr/Obs",15,"cm","","","","","",NA,"Cobalt","200.8","USEPA","",NA,"ug/L","U","Sampled",NA,"Filtered, field","Actual","","","Water Bottle","Not Detected","Limit of Quantitation",4,"ug/L","Method Detection Level",2,"ug/L","","SGS North America, Anchorage, Alaska","1214655037",2021-08-05,10:31:00,"","","Cold packs","Plastic Bottle","Opaque","HNO3"
"KR RM 30 FR","Water","Surface Water","KR RM 30 FR-2021-07-27-Cu",2021-07-27,09:30:00,"","",60.489963,"-150.86098200000001","","Field Msr/Obs",15,"cm","","","","","",NA,"Copper","200.8","USEPA","",NA,"ug/L","U","Sampled",NA,"Filtered, field","Actual","","","Water Bottle","Not Detected","Limit of Quantitation",1,"ug/L","Method Detection Level",0.5,"ug/L","","SGS North America, Anchorage, Alaska","1214655037",2021-08-05,10:31:00,"","","Cold packs","Plastic Bottle","Opaque","HNO3"
"KR RM 30 FR","Water","Surface Water","KR RM 30 FR-2021-07-27-Fe",2021-07-27,09:30:00,"","",60.489963,"-150.86098200000001","","Field Msr/Obs",15,"cm","","","","","",NA,"Iron","200.8","USEPA","",257,"ug/L","=","Sampled",NA,"Filtered, field","Actual","","","Water Bottle",NA,"Limit of Quantitation",250,"ug/L","Method Detection Level",125,"ug/L","","SGS North America, Anchorage, Alaska","1214655037",2021-08-05,10:31:00,"","","Cold packs","Plastic Bottle","Opaque","HNO3"
"KR RM 30 FR","Water","Surface Water","KR RM 30 FR-2021-07-27-Pb",2021-07-27,09:30:00,"","",60.489963,"-150.86098200000001","","Field Msr/Obs",15,"cm","","","","","",NA,"Lead","200.8","USEPA","",NA,"ug/L","U","Sampled",NA,"Filtered, field","Actual","","","Water Bottle","Not Detected","Limit of Quantitation",0.2,"ug/L","Method Detection Level",0.1,"ug/L","","SGS North America, Anchorage, Alaska","1214655037",2021-08-05,10:31:00,"","","Cold packs","Plastic Bottle","Opaque","HNO3"
"KR RM 30 FR","Water","Surface Water","KR RM 30 FR-2021-07-27-Mg",2021-07-27,09:30:00,"","",60.489963,"-150.86098200000001","","Field Msr/Obs",15,"cm","","","","","",NA,"Magnesium","200.8","USEPA","",3050,"ug/L","=","Sampled",NA,"Filtered, field","Actual","","","Water Bottle",NA,"Limit of Quantitation",50,"ug/L","Method Detection Level",25,"ug/L","","SGS North America, Anchorage, Alaska","1214655037",2021-08-05,10:31:00,"","","Cold packs","Plastic Bottle","Opaque","HNO3"
"KR RM 30 FR","Water","Surface Water","KR RM 30 FR-2021-07-27-Mn",2021-07-27,09:30:00,"","",60.489963,"-150.86098200000001","","Field Msr/Obs",15,"cm","","","","","",NA,"Manganese","200.8","USEPA","",33.6,"ug/L","=","Sampled",NA,"Filtered, field","Actual","","","Water Bottle",NA,"Limit of Quantitation",1,"ug/L","Method Detection Level",0.5,"ug/L","","SGS North America, Anchorage, Alaska","1214655037",2021-08-05,10:31:00,"","","Cold packs","Plastic Bottle","Opaque","HNO3"
"KR RM 30 FR","Water","Surface Water","KR RM 30 FR-2021-07-27-Mo",2021-07-27,09:30:00,"","",60.489963,"-150.86098200000001","","Field Msr/Obs",15,"cm","","","","","",NA,"Molybdenum","200.8","USEPA","",NA,"ug/L","U","Sampled",NA,"Filtered, field","Actual","","","Water Bottle","Not Detected","Limit of Quantitation",2,"ug/L","Method Detection Level",1,"ug/L","","SGS North America, Anchorage, Alaska","1214655037",2021-08-05,10:31:00,"","","Cold packs","Plastic Bottle","Opaque","HNO3"
"KR RM 30 FR","Water","Surface Water","KR RM 30 FR-2021-07-27-Ni",2021-07-27,09:30:00,"","",60.489963,"-150.86098200000001","","Field Msr/Obs",15,"cm","","","","","",NA,"Nickel","200.8","USEPA","",NA,"ug/L","U","Sampled",NA,"Filtered, field","Actual","","","Water Bottle","Not Detected","Limit of Quantitation",2,"ug/L","Method Detection Level",1,"ug/L","","SGS North America, Anchorage, Alaska","1214655037",2021-08-05,10:31:00,"","","Cold packs","Plastic Bottle","Opaque","HNO3"
"KR RM 30 FR","Water","Surface Water","KR RM 30 FR-2021-07-27-P",2021-07-27,09:30:00,"","",60.489963,"-150.86098200000001","","Field Msr/Obs",15,"cm","","","","","",NA,"Phosphorus","200.8","USEPA","",NA,"ug/L","U","Sampled",NA,"Filtered, field","Actual","","","Water Bottle","Not Detected","Limit of Quantitation",200,"ug/L","Method Detection Level",100,"ug/L","","SGS North America, Anchorage, Alaska","1214655037",2021-08-05,10:31:00,"","","Cold packs","Plastic Bottle","Opaque","HNO3"
"KR RM 30 FR","Water","Surface Water","KR RM 30 FR-2021-07-27-K",2021-07-27,09:30:00,"","",60.489963,"-150.86098200000001","","Field Msr/Obs",15,"cm","","","","","",NA,"Potassium","200.8","USEPA","",688,"ug/L","=","Sampled",NA,"Filtered, field","Actual","","","Water Bottle",NA,"Limit of Quantitation",500,"ug/L","Method Detection Level",250,"ug/L","","SGS North America, Anchorage, Alaska","1214655037",2021-08-05,10:31:00,"","","Cold packs","Plastic Bottle","Opaque","HNO3"
"KR RM 30 FR","Water","Surface Water","KR RM 30 FR-2021-07-27-Se",2021-07-27,09:30:00,"","",60.489963,"-150.86098200000001","","Field Msr/Obs",15,"cm","","","","","",NA,"Selenium","200.8","USEPA","",NA,"ug/L","U","Sampled",NA,"Filtered, field","Actual","","","Water Bottle","Not Detected","Limit of Quantitation",5,"ug/L","Method Detection Level",2.5,"ug/L","","SGS North America, Anchorage, Alaska","1214655037",2021-08-05,10:31:00,"","","Cold packs","Plastic Bottle","Opaque","HNO3"
"KR RM 30 FR","Water","Surface Water","KR RM 30 FR-2021-07-27-Si",2021-07-27,09:30:00,"","",60.489963,"-150.86098200000001","","Field Msr/Obs",15,"cm","","","","","",NA,"Silicon","200.8","USEPA","",7830,"ug/L","=","Sampled",NA,"Filtered, field","Actual","","","Water Bottle",NA,"Limit of Quantitation",1000,"ug/L","Method Detection Level",500,"ug/L","","SGS North America, Anchorage, Alaska","1214655037",2021-08-05,10:31:00,"","","Cold packs","Plastic Bottle","Opaque","HNO3"
"KR RM 30 FR","Water","Surface Water","KR RM 30 FR-2021-07-27-Ag",2021-07-27,09:30:00,"","",60.489963,"-150.86098200000001","","Field Msr/Obs",15,"cm","","","","","",NA,"Silver","200.8","USEPA","",NA,"ug/L","U","Sampled",NA,"Filtered, field","Actual","","","Water Bottle","Not Detected","Limit of Quantitation",1,"ug/L","Method Detection Level",0.5,"ug/L","","SGS North America, Anchorage, Alaska","1214655037",2021-08-05,10:31:00,"","","Cold packs","Plastic Bottle","Opaque","HNO3"
"KR RM 30 FR","Water","Surface Water","KR RM 30 FR-2021-07-27-Na",2021-07-27,09:30:00,"","",60.489963,"-150.86098200000001","","Field Msr/Obs",15,"cm","","","","","",NA,"Sodium","200.8","USEPA","",3270,"ug/L","=","Sampled",NA,"Filtered, field","Actual","","","Water Bottle",NA,"Limit of Quantitation",500,"ug/L","Method Detection Level",250,"ug/L","","SGS North America, Anchorage, Alaska","1214655037",2021-08-05,10:31:00,"","","Cold packs","Plastic Bottle","Opaque","HNO3"
"KR RM 30 FR","Water","Surface Water","KR RM 30 FR-2021-07-27-Tl",2021-07-27,09:30:00,"","",60.489963,"-150.86098200000001","","Field Msr/Obs",15,"cm","","","","","",NA,"Thallium","200.8","USEPA","",NA,"ug/L","U","Sampled",NA,"Filtered, field","Actual","","","Water Bottle","Not Detected","Limit of Quantitation",1,"ug/L","Method Detection Level",0.5,"ug/L","","SGS North America, Anchorage, Alaska","1214655037",2021-08-05,10:31:00,"","","Cold packs","Plastic Bottle","Opaque","HNO3"
"KR RM 30 FR","Water","Surface Water","KR RM 30 FR-2021-07-27-Sn",2021-07-27,09:30:00,"","",60.489963,"-150.86098200000001","","Field Msr/Obs",15,"cm","","","","","",NA,"Tin","200.8","USEPA","",NA,"ug/L","U","Sampled",NA,"Filtered, field","Actual","","","Water Bottle","Not Detected","Limit of Quantitation",1,"ug/L","Method Detection Level",0.5,"ug/L","","SGS North America, Anchorage, Alaska","1214655037",2021-08-05,10:31:00,"","","Cold packs","Plastic Bottle","Opaque","HNO3"
"KR RM 30 FR","Water","Surface Water","KR RM 30 FR-2021-07-27-Ti",2021-07-27,09:30:00,"","",60.489963,"-150.86098200000001","","Field Msr/Obs",15,"cm","","","","","",NA,"Titanium","200.8","USEPA","",NA,"ug/L","U","Sampled",NA,"Filtered, field","Actual","","","Water Bottle","Not Detected","Limit of Quantitation",6.25,"ug/L","Method Detection Level",3.13,"ug/L","","SGS North America, Anchorage, Alaska","1214655037",2021-08-05,10:31:00,"","","Cold packs","Plastic Bottle","Opaque","HNO3"
"KR RM 30 FR","Water","Surface Water","KR RM 30 FR-2021-07-27-V",2021-07-27,09:30:00,"","",60.489963,"-150.86098200000001","","Field Msr/Obs",15,"cm","","","","","",NA,"Vanadium","200.8","USEPA","",NA,"ug/L","U","Sampled",NA,"Filtered, field","Actual","","","Water Bottle","Not Detected","Limit of Quantitation",20,"ug/L","Method Detection Level",10,"ug/L","","SGS North America, Anchorage, Alaska","1214655037",2021-08-05,10:31:00,"","","Cold packs","Plastic Bottle","Opaque","HNO3"
"KR RM 30 FR","Water","Surface Water","KR RM 30 FR-2021-07-27-Zn",2021-07-27,09:30:00,"","",60.489963,"-150.86098200000001","","Field Msr/Obs",15,"cm","","","","","",NA,"Zinc","200.8","USEPA","",NA,"ug/L","U","Sampled",NA,"Filtered, field","Actual","","","Water Bottle","Not Detected","Limit of Quantitation",10,"ug/L","Method Detection Level",5,"ug/L","","SGS North America, Anchorage, Alaska","1214655037",2021-08-05,10:31:00,"","","Cold packs","Plastic Bottle","Opaque","HNO3"
"KR RM 31","Water","Surface Water","KR RM 31-2021-07-27-Total Nitrate/Nitrite-N",2021-07-27,10:50:00,"","",60.498284,"-150.86312100000001","","Field Msr/Obs",15,"cm","","","","","",NA,"Total Nitrate/Nitrite-N","4500-NO3(F)","APHA","",NA,"mg/L","U","Sampled",NA,"Total","Actual","","","Water Bottle","Not Detected","Limit of Quantitation",0.2,"mg/L","Method Detection Level",0.1,"mg/L","","SGS North America, Anchorage, Alaska","1214655014",2021-08-02,12:15:00,"","","Cold packs","Plastic Bottle","Opaque","H2SO4"
"KR RM 31","Water","Surface Water","KR RM 31-2021-07-27-Total P",2021-07-27,10:50:00,"","",60.498284,"-150.86312100000001","","Field Msr/Obs",15,"cm","","","","","",NA,"Total Phosphorus","4500-P-E","APHA","",NA,"mg/L","U","Sampled",NA,"Total","Actual","","","Water Bottle","Not Detected","Limit of Quantitation",0.04,"mg/L","Method Detection Level",0.02,"mg/L","","SGS North America, Anchorage, Alaska","1214655014",2021-08-02,17:31:00,"","","Cold packs","Plastic Bottle","Opaque","H2SO4"
"KR RM 31","Water","Surface Water","KR RM 31-2021-07-27-Total Nitrate/Nitrite-N-DUP",2021-07-27,10:50:00,"","",60.498284,"-150.86312100000001","","Quality Control Field Replicate Msr/Obs",15,"cm","","","","","",NA,"Total Nitrate/Nitrite-N","4500-NO3(F)","APHA","",NA,"mg/L","U","Sampled",NA,"Total","Actual","","","Water Bottle","Not Detected","Limit of Quantitation",0.2,"mg/L","Method Detection Level",0.1,"mg/L","","SGS North America, Anchorage, Alaska","1214655015",2021-08-02,12:17:00,"","","Cold packs","Plastic Bottle","Opaque","H2SO4"
"KR RM 31","Water","Surface Water","KR RM 31-2021-07-27-Total P-DUP",2021-07-27,10:50:00,"","",60.498284,"-150.86312100000001","","Quality Control Field Replicate Msr/Obs",15,"cm","","","","","",NA,"Total Phosphorus","4500-P-E","APHA","",NA,"mg/L","U","Sampled",NA,"Total","Actual","","","Water Bottle","Not Detected","Limit of Quantitation",0.04,"mg/L","Method Detection Level",0.02,"mg/L","","SGS North America, Anchorage, Alaska","1214655015",2021-08-02,17:32:00,"","","Cold packs","Plastic Bottle","Opaque","H2SO4"
"KR RM 36 MR","Water","Surface Water","KR RM 36 MR-2021-07-27-Total Nitrate/Nitrite-N",2021-07-27,11:30:00,"","",60.53687,"-150.75472400000001","","Field Msr/Obs",15,"cm","","","","","",NA,"Total Nitrate/Nitrite-N","4500-NO3(F)","APHA","",NA,"mg/L","U","Sampled",NA,"Total","Actual","","","Water Bottle","Not Detected","Limit of Quantitation",0.2,"mg/L","Method Detection Level",0.1,"mg/L","","SGS North America, Anchorage, Alaska","1214655016",2021-08-02,12:19:00,"","","Cold packs","Plastic Bottle","Opaque","H2SO4"
"KR RM 36 MR","Water","Surface Water","KR RM 36 MR-2021-07-27-Total P",2021-07-27,11:30:00,"","",60.53687,"-150.75472400000001","","Field Msr/Obs",15,"cm","","","","","",NA,"Total Phosphorus","4500-P-E","APHA","",NA,"mg/L","U","Sampled",NA,"Total","Actual","","","Water Bottle","Not Detected","Limit of Quantitation",0.04,"mg/L","Method Detection Level",0.02,"mg/L","","SGS North America, Anchorage, Alaska","1214655016",2021-08-02,17:33:00,"","","Cold packs","Plastic Bottle","Opaque","H2SO4"
"KR RM 40","Water","Surface Water","KR RM 40-2021-07-27-Total Nitrate/Nitrite-N",2021-07-27,09:50:00,"","",60.515441,"-150.70206899999999","","Field Msr/Obs",15,"cm","","","","","",NA,"Total Nitrate/Nitrite-N","4500-NO3(F)","APHA","",NA,"mg/L","U","Sampled",NA,"Total","Actual","","","Water Bottle","Not Detected","Limit of Quantitation",0.2,"mg/L","Method Detection Level",0.1,"mg/L","","SGS North America, Anchorage, Alaska","1214655017",2021-08-02,12:21:00,"","","Cold packs","Plastic Bottle","Opaque","H2SO4"
